District,Local Body Type,Local Body ID,Local Body,Ward Number,Ward Name,Candidate,Party,Front,Votes,Year
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,9,POOPPANY,സി .കെ രാമകൃഷ്ണന്‍,INC,UDF,250,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,10,KARATTUPALLIKKARA,അരുണ്‍കുമാര്‍ കെ സി,INC,UDF,271,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,11,ASRAMAM,ആനി മാര്‍ട്ടിന്‍,INC,UDF,222,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,12,KONNANKUDY,നൗഷാദ്  കെ ബി,CPI(M),LDF,493,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,13,KUNNAMPILLY CHIRA,രൂപേഷ് കുമാര്‍ സി കെ,CPI(M),LDF,521,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,14,NEELAMKULANGARA,അനിതാ ദേവി പ്രകാശ്,INC,UDF,287,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,15,NAGANCHERY MANA,ശാന്ത പ്രഭാകരന്‍,IND,OTH,254,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,16,PANKULAM,ബിജു ജോണ്‍ ജേക്കബ്,INC,UDF,289,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,17,PERIYARVALLY CLUB,ഷീബ ബേബി,INC,UDF,237,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,18,MARUTH KAVALA,അഭിലാഷ് പുതിയേടത്ത്,IND,OTH,263,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,19,K S R T C,മിനി ജോഷി,KC(M)PJJ,UDF,285,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,20,CHURCH,ജോണ്‍ ജേക്കബ് (സി ഒ  വൈ റെജി ),CPI(M),LDF,184,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,21,MUNICIPAL OFFICE,സക്കീര്‍ ഹുസൈന്‍,INC,UDF,293,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,22,LIBRARY,ലത സുകുമാരന്‍,IND,OTH,169,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,23,KADUVAL,പി എസ് അഭിലാഷ്,CPI(M),LDF,220,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,24,VALLOM THODU,സിറാജ്ജുദ്ദീന്‍ ( സിറാജ്  ),CPI(M),LDF,348,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,25,PARAPPURAM,സിന്ധു പി.എസ്.,INC,UDF,368,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,26,SOUTH VALLAM,സാലിദ സിയാദ്,INC,UDF,319,2020
Ernakulam,Municipality/Corporation,M07024,Perumbavoor,27,RAYONPURAM,ബീവി അബൂബക്കര്‍,INC,UDF,457,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,1,Kakkadu West,പ്രശാന്ത് ആര്‍ ( സന്തോഷ് വാഴപ്പിള്ളില്‍),INC,UDF,311,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,2,Kakkadu Central,ജൂബി പൗലോസ്,IND,OTH,411,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,3,Kakkadu East,പ്രീമാ സന്തോഷ്,IND,OTH,354,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,4,Kakkadu South,ഷെബി ബിജു,IND,OTH,314,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,5,Karakodu,സിനി ജോയി,IND,OTH,446,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,6,Kollikkal,ജിന്‍സി രാജു,INC,UDF,509,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,7,Piravom Town,രാജു പാണാലിയ്ക്കല്‍,KC(Jacob),UDF,237,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,8,Thottabhagom North,ബബിത ശ്രീജി,INC,UDF,299,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,9,Piravom North,രമാ വിജയന്‍ (ലത കച്ചേരില്‍പുത്തന്‍പുരയില്‍),INC,UDF,260,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,10,Piravom South,ഗിരീഷ്​​കുമാര്‍,CPI(M),LDF,321,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,11,Piravom East,ബാബു പാറയില്‍,IND,OTH,300,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,12,Kombanamala,ജോജിമോന്‍ ചാരുപ്ലാവില്‍,KC(Jacob),UDF,375,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,13,Palachuvadu North,ഏലിയാമ്മ ഫിലിപ്പ്,CPI(M),LDF,250,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,15,Illikkamukkada,തോമസ് മല്ലിപ്പുറം,INC,UDF,373,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,16,Namakuzhi,മോളി വലിയകട്ടയില്‍,IND,OTH,513,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,17,Kallumada,അന്നമ്മ ഡോമി ചിറപ്പുറത്ത്,KC(Jacob),UDF,514,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,18,Mulakkulam,പ്രശാന്ത് മമ്പുറത്ത്,INC,UDF,362,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,19,Thottabhagom South,അഡ്വ.ബിമല്‍ ചന്ദ്രന്‍ (പാമ്പ്രാസ്),CPI,LDF,284,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,20,Kalambur Ittiyarmala,ഷൈനി എലിയാസ്,IND,OTH,343,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,21,Kalambur South,ജില്‍സ് പെരിയപ്പുറം,KC(M),LDF,511,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,22,Kalambur West,അഡ്വ. ജൂലി സാബു,CPI,LDF,325,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,23,Pazhoor South,വത്സല  വര്‍ഗീസ്,INC,UDF,324,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,24,Pazhoor West,കെ പി സലിം,CPI(M),LDF,326,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,25,Pazhoor East,വൈശാഖി എസ്,INC,UDF,202,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,26,Pazhoor Central,മോളി ബെന്നി,INC,UDF,285,2020
Ernakulam,Municipality/Corporation,M07066,Piravom,27,Pazhoor North,ഡോ.സൻജിനി പ്രതീഷ്,IND,OTH,354,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,1,MAROTTICHUVADU,ജിജോ ചിങ്ങംതറ,IND,OTH,547,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,2,B M NAGAR,അജുന ഹാഷിം,IND,OTH,655,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,3,THOPPIL NORTH,ജോസ് കളത്തിൽ,INC,UDF,604,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,4,THRIKKAKARA,പി.എം യൂനുസ്,IUML,UDF,809,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,5,KOLLAMKUDI MUGAL,റസിയ നിഷാദ്,CPI(M),LDF,1062,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,6,NAVODHAYA,സുനി കൈലാസൻ,CPI(M),LDF,615,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,7,VALYATTU MUGAL,കെ.എൻ ജയകുമാരി,CPI(M),LDF,480,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,8,THENGODU,അനിത ജയചന്ദ്രൻ,CPI(M),LDF,514,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,9,EDACHIRA,അബ്ദു ഷാന,IND,OTH,525,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,10,KALATHIKKUZHI,സ്മിത സണ്ണി,INC,UDF,368,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,11,NILAMPATHINJIMUGAL,എം.ഒ വർഗീസ്,INC,UDF,820,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,12,KUZHIKKATTUMOOLA,V.D സുരേഷ്,INC,UDF,307,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,13,ATHANI,എം.ജെ ഡിക്സൻ,CPI,LDF,603,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,14,MAVELIPURAM,ദിലീപ് (ഉണ്ണി കാക്കനാട്),INC,UDF,725,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,15,KAKKANADU HEALTH CENTRE,കെ.ബി ദാസൻ,CPI(M),OTH,246,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,16,KAKKANADU,സി.സി വിജു,INC,UDF,456,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,17,CHITTETHUKARA,അസ്മ ഷെരീഫ്,IND,OTH,628,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,18,KANNANGERI,സുമ,CPI(M),LDF,538,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,19,THUTHIYOOR,രാധാമണിപിള്ള,INC,UDF,559,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,20,KUNNATHUCHIRA,M.K ചന്ദ്രബാബു,CPI(M),LDF,639,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,21,PALACHUVADU,നൗഷാദ് പല്ലച്ചി,INC,UDF,490,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,22,THANAPADAM,ആര്യ ബിബിൻ,CPI(M),LDF,389,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,23,KAMBIVELI,സല്‍മ ഷിഹാബ്,CPI(M),LDF,605,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,24,T V  CENTRE,അഡ്വക്കേറ്റ് ഹസീന ഉമ്മര്‍,INC,UDF,252,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,25,OLIKKUZHI,അൻസിയ ഹക്കീം,CPI(M),LDF,497,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,26,PADAMUGHAL,സുബൈദ റസാക്ക്,CPI(M),LDF,253,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,27,N G O  QUARTERS,റാഷിദ് ഉള്ളംപിള്ളി,INC,UDF,746,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,28,KUNNEPARAMBU EAST,ഷാജി വാഴക്കാല,INC,UDF,1003,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,29,VAZHAKKALA EAST,ഉഷ പ്രവീൺ,CPI(M),LDF,466,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,30,VAZHAKKALA WEST,സോമി റെജി,INC,UDF,398,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,31,SNEHANILAYAM,കെ.എക്സ് .സൈമണ്‍,CPI,LDF,234,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,32,KUNNEPARAMBU  WEST,സുനീറ ഫിറോസ്,INC,UDF,388,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,33,CHERUMUTTAPUZHAKKARA,വര്‍ഗ്ഗീസ്  പ്ലാശ്ശേരി,IND,OTH,320,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,34,DHESEEYAKAVALA,ഓമന സാബു,IND,OTH,895,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,35,HOUSING BOARD COLONY,സജീന അക്ബർ,IND,OTH,567,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,36,KUDILIMUKKU,എ എ ഇബ്രാഹിംകുട്ടി,IUML,UDF,482,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,37,MALEPPALLI,ഷിമി മുരളി,IUML,UDF,578,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,38,KARIMAKKADU,ദിനൂപ് .ടി.ജി.,IND,OTH,712,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,39,MODEL ENGINEERING COLLEGE,ഇ  പി കാദര്‍ക്കുഞ്ഞ്,IND,OTH,377,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,40,SAHAKARANA ROAD,അഡ്വ : ലാലി ജോഫിൻ ഞാണക്കൽ,INC,UDF,393,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,41,THOPPIL SOUTH,അഡ്വ: ലിയ തങ്കച്ചന്‍,IND,OTH,215,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,42,MAMBILLIPARAMBU,രജനി ജീജൻ,INC,UDF,408,2020
Ernakulam,Municipality/Corporation,M07030,Thrikkakara,43,KENNADY MUKKU,അജിത തങ്കപ്പൻ,INC,UDF,437,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,1,ATTAPRAYIL,കിരണ്‍ കുമാര്‍.പി.എസ്,CPI(M),LDF,427,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,2,PUTHEN KULANGARA,ദീപ കെ  എസ്,CPI(M),LDF,530,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,3,NORTH VYMEETHI,കെ കെ പ്രദീപ് കുമാർ,CPI(M),LDF,613,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,4,TRACKO COMPANY,ശ്രീജ മനോജ്,CPI(M),LDF,825,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,5,I O C,കെ  ടി  അഖില്‍ദാസ്,CPI(M),LDF,596,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,6,IRUMBANAM,രാജലക്ഷ്മി വി ജി,CPI(M),LDF,548,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,7,POST OFFICE,ഷീന ഗിരീഷ്,CPI(M),LDF,539,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,8,PULIYANNOOR,ഷീജ കിഷോർ,CPI(M),LDF,605,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,9,ELUMANA,വിജയശ്രീ കെ ആർ,BJP,NDA,462,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,10,IYRETTIL,സന്ധ്യ വാസുദേവന്‍,BJP,NDA,615,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,11,ELAMANATHOPPU,കെ  ടി  സൈഗാള്‍,CPI(M),LDF,281,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,12,MAKALIYAM,കെ  പി  ദേവദാസ്,CPI(M),LDF,638,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,13,CHITHRAPUZHA,രൂപ രാജു,BJP,NDA,537,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,14,HILLPALACE,സി കെ  ഷിബു,CPI(M),LDF,541,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,15,KYAMTHA,കെ.വി. സാജു,INC,UDF,641,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,16,KARINGACHIRA,റോയി തിരുവാങ്കുളം,KC(Jacob),UDF,521,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,17,CHATHARY,രാജി അനിൽ,CPI(M),LDF,550,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,18,NJANAM THURUTHU,റോജ  രാജീവ്,CPI(M),LDF,430,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,19,PALLIPARAMBU KAVU,ആന്‍റണി ജോ വർഗ്ഗീസ്  (ജോമോൻ ),IND,OTH,490,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,20,RAILWAY STATION,യു. മധുസൂദനന്‍,BJP,NDA,238,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,21,MARKET,ദീപ്തി സുമേഷ്,CPI(M),LDF,477,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,22,CHANGAMPUTHA,പി സി വര്‍ഗീസ്,CPI(M),LDF,605,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,23,THIRUVAMKULAM,എല്‍സി പി കുര്യാക്കോസ്,INC,UDF,636,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,24,THIRUVAMKULAM TEMPLE,രോഹിണി കൃഷ്ണകുമാര്‍,INC,UDF,487,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,25,CHAKKUPARAMBU,സി . എ. ബെന്നി,IND,OTH,598,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,26,GANDHIPURAM,ഡി. അർജുനൻ,INC,UDF,577,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,27,MEKKARA,ജിഷ ഷാജികുമാര്‍,CPI(M),LDF,402,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,28,CHOORAKKADU,കെ. ആർ രാജേഷ്,BJP,NDA,341,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,29,PUTHIYAKAVU,സുധ സുരേഷ്,BJP,NDA,501,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,30,PAVAMKULANGARA,രമ സന്തോഷ്,CPI(M),LDF,526,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,31,VALIYATHARA,ഇ.ടി സുബ്രഹ്മണ്യന്‍,CPI(M),LDF,498,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,32,AMMANKOVIL,രജനി ചന്ദ്രന്‍,BJP,NDA,447,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,33,VELLAKINAKKAL,പി.എൽ ബാബു,BJP,NDA,514,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,34,PANACKAL,യു.കെ പീതാംബരന്‍,CPI(M),LDF,384,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,35,THOPPIL,വള്ളി മുരളീധരന്‍,BJP,NDA,562,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,36,KANNANKULANGARA,ജയകുമാര്‍ (അപ്പൻ),INC,UDF,261,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,37,STATUE,നിമ്മി രഞ്ജിത്ത്,BJP,NDA,362,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,38,AMBALAM,രാധിക വര്‍മ്മ,BJP,NDA,514,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,39,CHAKKAMKULANGARA,സാവിത്രി നരസിംഹ റാവു,BJP,NDA,442,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,40,THAMARAMKULANGARA,ജയ പരമേശ്വരന്‍,IND,OTH,366,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,41,THEVARAKAVU,പി കെ പീതാംബര൯,BJP,NDA,486,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,42,POTTAYIL,ശ്രീലത മധുസൂദനന്‍,INC,UDF,426,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,43,THONDOOR,സുപ്രഭ പീതാംബര൯,BJP,NDA,539,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,44,PEREEKKADU,സൗമ്യ മജേഷ്,IND,OTH,455,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,45,NANNAPPILLY,സബിത ജയൻ,IND,OTH,441,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,46,PISHARIKOVIL,രാജമ്മ മോഹനന്‍,CPI(M),LDF,360,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,47,MATHOOR,ശോണിമ നവീൻ നാഗപ്പാടി,BJP,NDA,355,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,48,ILLICKAPADY,പി ബി സതീശ൯,INC,UDF,725,2020
Ernakulam,Municipality/Corporation,M07021,Thrippunithura,49,MARAMKULANGARA,ബിന്ദു ഷൈലേന്ദ്രന്‍,CPI(M),LDF,652,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,1,KARACHAL,പി. ടി. കുര്യാച്ചന്‍,CPI(M),LDF,640,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,2,KUMBALERY,ഷൈനി ഉതുപ്പ്,CPI(M),LDF,621,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,3,AAYIRAMKOLLI,ഷീജ ബാബു,CPI(M),LDF,530,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,4,KUPPAMUDI,അംബിക കുമാരന്‍,CPI(M),LDF,620,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,5,AMBALAVAYAL EAST,കെ. ഷമീര്‍,CPI(M),LDF,686,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,6,AMBALAVAYAL WEST,ജെസ്സി ജോര്‍ജ്ജ്,CPI(M),LDF,643,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,7,NEERCHAL,ഷിഫാനത്ത് ടീച്ചര്‍,IUML,UDF,786,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,8,ANDOOR,എന്‍. സി. കൃഷ്ണകുമാര്‍,INC,UDF,577,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,9,PAMBALA,വി. വി. രാജന്‍,CPI(M),LDF,677,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,10,KOTOOR,ഹഫ്സത്ത്,CPI(M),LDF,616,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,11,KAMBALAKOLLY,സി. ജെ. സബാസ്റ്റ്യന്‍,INC,UDF,618,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,12,THOMATTUCHAL,എം. യു. ജോര്‍ജ്,INC,UDF,489,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,13,CHEENAPPULLU,ഉമേഷ്.കെ.യു,INC,UDF,496,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,14,PERUMBADIKUNNU,എ.ആര്‍. മോഹനന്‍,INC,UDF,561,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,15,PUTTAD,സെനു (കുട്ടായി),CPI(M),LDF,606,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,16,NELLARACHAL,ആമിന.പി.ടി,INC,UDF,503,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,17,CHEENGAVALLAM,രാജി വിജയന്‍,CPI(M),LDF,461,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,18,MANJAPPARA,ജയശ്രീ എന്‍.കെ,INC,UDF,621,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,19,KALATHUVAYAL,ബീന മാത്യു ഏറത്ത്,IND,OTH,556,2020
Wayanad,Grama Panchayat,G12010,Ambalavayal,20,POTHUKETTY,സുധ കൃഷ്ണന്‍,INC,UDF,387,2020
Wayanad,Grama Panchayat,G12005,Edavaka,1,ORAPPU,ജോര്‍ജ്ജ് പടകൂട്ടില്‍,INC,UDF,573,2020
Wayanad,Grama Panchayat,G12005,Edavaka,2,ELLUMANNAM,എച്ച്ബി പ്രദീപ് മാസ്റ്റര്‍,INC,UDF,560,2020
Wayanad,Grama Panchayat,G12005,Edavaka,3,OZHAKODI,ഗിരിജ സുധാകരന്‍,INC,UDF,548,2020
Wayanad,Grama Panchayat,G12005,Edavaka,4,PANDIKADAVU,മിനി തുളസീധരന്‍,CPI(M),LDF,621,2020
Wayanad,Grama Panchayat,G12005,Edavaka,5,CHAMADIPOYIL,തോട്ടത്തില്‍ വിനോദ്,INC,UDF,596,2020
Wayanad,Grama Panchayat,G12005,Edavaka,6,PAINGATTIRI,സുജാത സി സി,IUML,UDF,456,2020
Wayanad,Grama Panchayat,G12005,Edavaka,7,PAYODE,ലിസി ജോണ്‍,CPI(M),LDF,367,2020
Wayanad,Grama Panchayat,G12005,Edavaka,8,DWARAKA,എം. പി. വത്സന്‍,CPI(M),LDF,542,2020
Wayanad,Grama Panchayat,G12005,Edavaka,9,CHERUVAYAL,ജെന്‍സി ബിനോയ്,INC,UDF,545,2020
Wayanad,Grama Panchayat,G12005,Edavaka,10,KAMMANA,സി എം.സന്തോഷ്,CPI(M),LDF,586,2020
Wayanad,Grama Panchayat,G12005,Edavaka,11,PULIKKAD,ഷിൽസൺ മാതൃു,INC,UDF,602,2020
Wayanad,Grama Panchayat,G12005,Edavaka,12,PEECHANKODE,ശിഹാബുദ്ദീന്‍ അയാത്ത്,IUML,UDF,676,2020
Wayanad,Grama Panchayat,G12005,Edavaka,13,THONICHAL,ബാബുരാജ്,CPI(M),LDF,631,2020
Wayanad,Grama Panchayat,G12005,Edavaka,14,PALAMUKKU,ഷറഫുന്നീസ,CPI(M),LDF,574,2020
Wayanad,Grama Panchayat,G12005,Edavaka,15,KUNNAMANGALAM,സുമിത്ര ബാബു,CPI(M),LDF,467,2020
Wayanad,Grama Panchayat,G12005,Edavaka,16,PALLIKKAL,അമ്മദ്കുട്ടി(അഹമ്മദ് കുട്ടി ബ്രാന്‍),IUML,UDF,765,2020
Wayanad,Grama Panchayat,G12005,Edavaka,17,KALLODI,ജംസീറ ഷിഹാബ്,IUML,UDF,557,2020
Wayanad,Grama Panchayat,G12005,Edavaka,18,AYILAMOOLA,ലത വിജയന്‍,IND,OTH,534,2020
Wayanad,Grama Panchayat,G12005,Edavaka,19,VALERI,ഉഷ വിജയന്‍,INC,UDF,599,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,1,NELLIYAMBAM,ഷംസുദ്ദീന്‍ പള്ളിക്കര,IUML,UDF,802,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,2,NADAVAYAL,സന്ധ്യ,INC,UDF,489,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,3,KOLLIVAYAL,സരിത,CPI(M),LDF,383,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,4,CHTHRAMOOLA,ശശിധരന്‍,CPI(M),LDF,467,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,5,KOZHINJANGADU,കമല രാമന്‍,IUML,UDF,509,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,6,VARADOOR,രജിത കെ വി (പ്രിയ),INC,UDF,472,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,7,PADARIKKUNNU,ബിനുജേക്കബ്,INC,UDF,688,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,8,ARIMULA,രോഷ്മ രമേഷ്,IND,OTH,608,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,9,KARANI,എം പി നജീബ്,INC,UDF,709,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,10,PARALIKKUNNU,സുമ ടീച്ചര്‍,IND,OTH,500,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,11,ARIVARAM,സലിജ ഉണ്ണി,CPI,LDF,466,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,12,KAMBLAKKAD EAST,നൂര്‍ഷ ചേനോത്ത്,IUML,UDF,610,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,13,KAMBLAKKAD WEST,സീനത്ത്,IUML,UDF,694,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,14,CHUNDAKKARA,ജെസി  ലസ്‌ലി,INC,UDF,422,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,15,KANIYAMBETTA,അബ്ദുൽ ലത്തീഫ്,INL,LDF,592,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,16,PACHILAKKADU,ബിന്ദു,CPI(M),LDF,705,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,17,EDAKKOMBAM,കുഞ്ഞായിഷ,IUML,UDF,460,2020
Wayanad,Grama Panchayat,G12022,Kaniyambetta,18,CHEEKKALLOOR,സുജേഷ്​​കുമാര്‍,CPI(M),LDF,365,2020
